student_id,tutor_id,lr_score,cf_score,hybrid
3,17,0.3942958845241043,3.5310632146424443,1.6490028165714405
3,18,0.37526036465921847,3.8484224742673976,1.7645252085024903
3,19,0.4639860894034048,3.647200937753645,1.7372720287435008
3,20,0.3944326517479006,1.9718738024824531,1.0254091120417217
4,1,0.42467066957089866,2.786579786989953,1.3694343165385203
4,2,0.4871302500685566,3.698435363805003,1.7716522955631353
4,3,0.5209850149742891,3.5161405986213627,1.7190472484331185
4,4,0.5030860804907209,3.617716595938542,1.7489382866698493
4,5,0.39895175379532843,5.33660729986903,2.3740139722248093
4,6,0.3843189371912511,4.410831878332563,1.994924113647776
4,7,0.40076976827474986,3.8546748702439597,1.7823318090624338
4,8,0.4004875746755678,4.0303230196043005,1.8524217526470608
4,9,0.46174560501200307,3.9821586827753945,1.8699108361173598
4,10,0.42805650915237553,2.8111617215201496,1.381298594099485
4,11,0.5382386198754545,1.454985305563379,0.9049372941506244
4,12,0.45816196097169093,2.5557451690304025,1.2971952441951757
4,13,0.4366549506472573,2.7860554607383907,1.3764151546837107
4,14,0.5103881496252571,2.587546448383328,1.3412514691284856
4,15,0.3874126578152777,3.838911306571834,1.7680121173179004
4,16,0.4277249180784857,4.793899454559177,2.1741947326707622
4,17,0.4061188538853198,2.562433085633252,1.2686445465844929
4,18,0.3845910359314701,4.334265407652579,1.9644607846199136
4,19,0.46257508362645183,4.685458782439683,2.1517285631517447
4,20,0.4449062461845958,4.050925808978887,1.8873140713023122
5,1,0.4217522993840917,2.665571349924108,1.3192799196000982
5,2,0.4786551043660373,2.0978865573684042,1.126347685566984
5,3,0.5180006918408079,2.502293678178791,1.311717886376001
5,4,0.5000972448713793,2.2646782987358636,1.205929666417173
5,5,0.39608844679378313,1.3688744705417997,0.7852028562929897
5,6,0.386694983286269,1.984288957917956,1.0257325731389437
5,7,0.39790205121590344,2.719820366160033,1.3266693771935552
5,8,0.39762053698646505,2.949238483049951,1.4182677154118595
5,9,0.45332173757827243,3.0256518551728218,1.4822537846160921
5,10,0.4197679359392574,3.05785893457864,1.4750043353950106
5,11,0.5352659026994349,3.0855439970223375,1.5553771404285959
5,12,0.45519553245221295,2.7638970489230674,1.3786761390405546
5,13,0.4337163089190083,2.7996496668688335,1.3800896520989383
5,14,0.50190435245368,2.6206716964112315,1.3494112900367006
5,15,0.38457917755704746,2.8771470767025047,1.3816063372152303
5,16,0.4248010563529527,2.982999663717275,1.4480804992986815
5,17,0.4032386179697786,3.1176682831765197,1.4890104840524752
5,18,0.3817653316400934,3.5241778913815067,1.6387303555366588
5,19,0.4596043185874572,2.413261316593147,1.2410671177897332
5,20,0.4365404321021031,0.8480300149379638,0.6011362652364474
6,1,0.4314523762073511,4.531091559076546,2.071308049355029
6,2,0.4955728871279671,1.9580593124367494,1.08056745725148
6,3,0.5203555779994272,3.983786119944349,1.905727794777396
6,4,0.5080850207531268,3.4227100836759385,1.6739350459222515
6,5,0.3926439768717901,3.15066816774338,1.495853653220426
6,6,0.37492480520735144,2.7193858136107547,1.3127092085687126
6,7,0.3924294707474909,2.3200057121453517,1.1634599673066353
6,8,0.39246274254692176,2.949461961521701,1.4152624301368335
6,9,0.4529576595258445,3.5727736957333316,1.7008840740088393
6,10,0.41449394816921914,2.627342661620734,1.299633433549825
6,11,0.5301283879589545,3.1504182771478395,1.5782443436345084
6,12,0.4533821787675922,4.82526721120919,2.2021361917442315
6,13,0.44168778958756694,3.1754270993184575,1.5351835134799232
6,14,0.5072179930547205,3.673567037606795,1.7737576108755504
6,15,0.3940144006918053,2.360860557042504,1.1807528632320847
6,16,0.43108863690775473,3.218975714368014,1.5462434678918586
6,17,0.3918004180996197,4.21555787184154,1.9213033995963877
6,18,0.38067439284557913,2.243834985890517,1.1259386300635543
6,19,0.46971775475610755,3.115731630495392,1.5281233050518215
6,20,0.4407077997371166,2.574463815888573,1.2942102061976992
7,1,0.46063840221038566,1.7592913884491916,0.9800995967059081
7,2,0.48876003080798963,3.9446221226641756,1.8711048675504642
7,3,0.5497405403339404,4.637014406495011,2.1846500867983685
7,4,0.501271088228089,3.189825963706765,1.5766930384195594
7,5,0.38820565146054414,3.1901878041547334,1.50899851253822
7,6,0.40833107573884136,4.454958887567504,2.0269822004703064
7,7,0.3900064715399048,3.913535458124784,1.7994180661738564
7,8,0.4248128904678475,2.9416902462681747,1.4315638327879785
7,9,0.4148971278363736,2.177324178390704,1.1198679480581057
7,10,0.38219903089498564,3.558249153816169,1.652619080063459
7,11,0.49070453426639987,1.4119248578721522,0.8591926637087008
7,12,0.4113991754114735,2.4984300396687567,1.2462115211143867
7,13,0.3996347503087352,2.9450076838491444,1.4177839237248988
7,14,0.536691192672381,2.066202988575246,1.148495911033527
7,15,0.3875251093022502,5.391328473494333,2.3890464549790833
7,16,0.42441639346665727,3.055412584881111,1.476814870032439
7,17,0.4305405731500846,2.352591583598611,1.199360977329495
7,18,0.40889586962731567,1.7745793076698548,0.9551692448443314
7,19,0.4992194201615349,2.302474620058538,1.2205215001203362
7,20,0.39868143783138527,3.766980311572152,1.746000987327692
8,1,0.42126810361364625,2.931480355334586,1.4253530043020222
8,2,0.5215024268862114,3.9797118288221682,1.9047861876605943
8,3,0.5078395828001061,3.815551381863128,1.830924302425315
8,4,0.5339762105927642,3.3819763375584233,1.673176261379028
8,5,0.4267645818956795,2.0720751743657853,1.0848888188837218
8,6,0.38227254359031904,2.972946207079785,1.4185420089861056
8,7,0.4232432234834975,3.774078310421879,1.7635772582588503
8,8,0.39315324521909634,4.065989392656788,1.862287704194173
8,9,0.4183930214323253,3.1410856428286427,1.5074700699908523
8,10,0.3856009835219189,4.859942375092242,2.175337540150048
8,11,0.4942995564441722,4.002697435588008,1.8976587081017064
8,12,0.4148864946656744,3.1636559421874737,1.514394273674394
8,13,0.39618882439750386,3.630526655806332,1.6899239569610351
8,14,0.5027289015682211,3.2633586669030854,1.606980807702167
8,15,0.4190444956167012,4.536646960665183,2.066085481636094
8,16,0.45669893663626593,3.3032823715540047,1.5953323106033614
8,17,0.3987499891714307,3.849050107754539,1.7788700366046741
8,18,0.37221292174505893,4.298805705970927,1.9428500354354064
8,19,0.45936001804200977,2.807825664314371,1.3987462765509544
8,20,0.4019540194267028,1.791395908316276,0.9577307749825321
9,1,0.46138793322628047,3.833165837994158,1.8100990951334317
9,2,0.48951379080719093,3.817542222651073,1.820725163544744
9,3,0.5504870807628083,4.450190358488959,2.1103683918532687
9,4,0.5020251959966139,3.6484147046361306,1.7605809994524206
9,5,0.3874894771102554,3.661170074943471,1.6969617162435418
9,6,0.40760250957490873,3.644590867154699,1.702397852606825
9,7,0.389289088925009,3.4227216974356667,1.602662132329272
9,8,0.4240759944281061,2.8219048935440902,1.3832075540745
9,9,0.41416504695858497,3.900275741591952,1.8086093248119317
9,10,0.38148702801724294,3.4074169658619904,1.591859003155142
9,11,0.489950700509423,3.408562277624381,1.6573953313554064
9,12,0.4117658680457917,2.3881426532593504,1.2023165821312152
9,13,0.40035869964030835,4.0067850704566155,1.842929247966831
9,14,0.5374411643079333,4.363094534086858,2.067702512219503
9,15,0.38824130776588606,3.3924548085400335,1.589926708075545
9,16,0.42515344435319635,4.183590810709604,1.9285283908957596
9,17,0.42980116579782685,2.8147133741111605,1.3837660491231603
9,18,0.40962514905287034,3.2572634435952925,1.5486804668698393
9,19,0.4999735356327323,4.553649598438473,2.1214439607550286
9,20,0.39940480909988035,3.7534214593885737,1.7410114692153578
10,1,0.42979279396397446,4.1202124629919075,1.9059606615751479
10,2,0.4938809139816834,2.4384095242196766,1.2716923580768809
10,3,0.5186659932792428,4.285329417472373,2.025331362956495
10,4,0.5063932141108758,3.868237826566034,1.8511310590929393
10,5,0.3910310029880216,2.6652016140929584,1.3006992474299963
10,6,0.37849773029032296,2.5722687420482124,1.2560061349934788
10,7,0.39081681103125515,1.741287938153497,0.9310052618801519
10,8,0.39085003405979435,2.1696194147328653,1.1023577863290228
10,9,0.45128101572798346,4.012017789546379,1.8755757252553416
10,10,0.41285222917372916,3.3831919639127097,1.6009881230693215
10,11,0.5229602015246816,2.6304638870738017,1.3659616757443296
10,12,0.44626612607583493,3.296774264751479,1.5864693815460926
10,13,0.4400193070723261,3.1100545801134105,1.5080334162887599
10,14,0.5055261065300236,4.900335454633086,2.2634498457712486
10,15,0.3923994343429813,1.8065393309563245,0.9580553929883187
10,16,0.4240510432153505,3.1853875213168634,1.5285856344559559
10,17,0.3904194356279674,3.32136689253091,1.5627984183891446
10,18,0.37907989992488406,2.178029063891368,1.0986595655114777
10,19,0.46803215067281834,3.480520626047044,1.6730275408225086
10,20,0.4390401080636334,3.4196142284329882,1.6312697562113754
11,1,0.41941578342863045,2.789098477452261,1.3672888610380827
11,2,0.48876003080798963,1.229602003030644,0.7850968196970514
11,3,0.5135488826741897,3.0806113301872897,1.5403738616794298
11,4,0.4957747833043192,1.8743679640661604,1.0472120556090556
11,5,0.38820565146054414,3.3380963515050266,1.568161931478337
11,6,0.3788818474513907,3.0472136247336947,1.4462145583643125
11,7,0.3900064715399048,4.171961956100537,1.9027886653641577
11,8,0.38972692762836136,2.9155027689558066,1.4000372641593395
11,9,0.450576060016752,3.520913551532175,1.678711056622921
11,10,0.41707044030083984,1.5404843821613587,0.8664360170450475
11,11,0.5270304905589112,2.3275119674969598,1.2472230813341307
11,12,0.44700711166485296,2.498651234762528,1.2676647609039229
11,13,0.429581402744602,2.0912412387976302,1.0942453371658134
11,14,0.500403859872464,1.952857409160989,1.081385279587874
11,15,0.3875251093022502,3.5313697631266687,1.6450629708320177
11,16,0.42441639346665727,4.228923597502913,1.9462192750811598
11,17,0.39530666900049577,2.2339620288986244,1.1307688129597473
11,18,0.3742691124063779,2.61951750317258,1.272368468712859
11,19,0.46293413623184043,3.4811105481090623,1.6702047009827292
11,20,0.43400025052501817,2.31868807103756,1.187875378730035
12,1,0.42163585616937127,3.963840897520529,1.8385178727098344
12,2,0.48554337909771494,2.3485272506104824,1.230736927702822
12,3,0.5129566741887268,3.5774237142916134,1.7387434902298815
12,4,0.4980523125633392,4.074726352186511,1.928721928412608
12,5,0.38604411051829557,3.2438136521722596,1.5291519271798812
12,6,0.38191645256020856,3.7017373716698363,1.7098448202040597
12,7,0.39307379028713324,2.825082802892158,1.3658773953291432
12,8,0.39279346353766603,2.0951197117017153,1.0737239628032857
12,9,0.45376538324101384,4.8828069733206325,2.2253820192728613
12,10,0.4202039846071681,2.9824813443414655,1.445114928500887
12,11,0.530238710767093,2.8919144156248606,1.4749089927102
12,12,0.450191872260211,3.1469289363170967,1.5288866978829654
12,13,0.4318152635514872,2.7466603130238467,1.357753283340431
12,14,0.5023518532668333,3.5246785939966023,1.711282549558741
12,15,0.3844736605238246,2.1518972190527306,1.091443083935387
12,16,0.42127426061057827,3.1225502365545115,1.5017846509881516
12,17,0.398388448137783,2.9418636918061543,1.4157785456051315
12,18,0.3770102712671122,2.4605718255976705,1.2104348929993356
12,19,0.45427889456487525,3.8595575356157,1.8163903509852053
12,20,0.4369807822726711,3.4703182991906854,1.650315789039877
13,1,0.46007161884937536,3.3836838992443816,1.6295165310073778
13,2,0.48667073882726664,3.951276450928309,1.8725130236676837
13,3,0.556646684930487,3.90255296437668,1.8950091967089642
13,4,0.5026262686342232,3.335312830203399,1.6357008932618935
13,5,0.3985107896894626,2.9715134339182194,1.4277118473809653
13,6,0.42416555743827883,3.038285257579057,1.4698134374945901
13,7,0.400328133108258,2.1082541289668106,1.0834985314516792
13,8,0.4353982121930756,2.6189007611926924,1.3087992317929222
13,9,0.42541811486343856,2.2174232555490963,1.1422201711377018
13,10,0.39244700163821405,3.109942352769991,1.479445142090925
13,11,0.49600387544381297,3.9384821143511255,1.872995171006738
13,12,0.4165425390164428,3.2130178064211643,1.5351326459783314
13,13,0.40083144397381315,3.240944030810454,1.5368764787084697
13,14,0.5461514827034187,3.2967100237910514,1.646374899138472
13,15,0.3869762363167611,2.819618053467213,1.360032963176942
13,16,0.4219034366521269,2.22131765558863,1.1416691242267283
13,17,0.44115915099570135,3.648481587474549,1.7240881255872404
13,18,0.4190846345656706,1.545226382405,0.8695413337014024
13,19,0.49839854203343986,3.1483770907018256,1.5583899615007943
13,20,0.4088971474561409,3.611496433883383,1.6899368620270379
14,1,0.4496675272249483,3.250754201454524,1.5701021969167788
14,2,0.483200557290651,2.863478117731692,1.4353115814670674
14,3,0.5514750771757883,3.039653272373644,1.5467463552549305
14,4,0.4918977637853893,3.111849333788361,1.5398783917865781
14,5,0.39350437142461436,2.3342351034671416,1.1697966642416253
14,6,0.41906138881380056,1.9894353272189955,1.0472109641758787
14,7,0.39531388896876124,2.2587337570038946,1.1406818361828146
14,8,0.43025987239441194,3.330460188942931,1.5903399990138198
14,9,0.42030987535594416,2.653630966256272,1.3136383117160755
14,10,0.387467689075661,2.3201915067678036,1.160557216152518
14,11,0.49626743788588346,2.058331892756513,1.1210932198341352
14,12,0.41679879628897554,2.859543565431056,1.393896703945808
14,13,0.3905695182009183,2.515991830550665,1.240738443140817
14,14,0.5409584085454515,2.390362941570309,1.2807202217553946
14,15,0.3822561575936688,2.661349648803808,1.2938935540777246
14,16,0.42216060566476055,2.134584726940976,1.1071302541752468
14,17,0.4360053260186866,3.004836848516978,1.4635379350180033
14,18,0.4139976494496739,2.4461033131072125,1.2268399149126894
14,19,0.49365585460280914,2.068747716382414,1.1236925993146512
14,20,0.40384785456900846,2.016867635099815,1.049055766781331
15,1,0.423341024573668,2.968890631362314,1.4415608672891265
15,2,0.5221053067781601,2.604007250412519,1.3548660842319036
15,3,0.5141360855479821,2.5777028245066895,1.3395627811314652
15,4,0.5380049925040934,3.5971839808107897,1.761676587826772
15,5,0.43294012969511336,2.9457717306290805,1.4380727700687002
15,6,0.3882403147885262,2.634643615745503,1.286801635171317
15,7,0.4294059859483094,1.7939225199297695,0.9752125995408935
15,8,0.399181112006914,1.883266466709565,0.9928152538879744
15,9,0.4245371448714393,3.1628030853884455,1.519843521078242
15,10,0.39158777687217633,2.4926327329573104,1.23200575930623
15,11,0.5005989375975838,2.7883201689969597,1.4156874301573343
15,12,0.4210163999541032,2.438962612798367,1.2281948850918087
15,13,0.3999659470634263,2.110228802527914,1.0840710892492216
15,14,0.5090275759513999,2.940687494985769,1.4816915435651477
15,15,0.4211067244904464,1.0798017987578934,0.6845847541974253
15,16,0.46227924751710386,2.462462197876164,1.2623524276607279
15,17,0.4048064250392199,2.3085486273939737,1.1663033059811214
15,18,0.37811977790245643,1.904610193224042,0.9887159440310908
15,19,0.4612219005709902,4.043116478015883,1.8939797315489475
15,20,0.40802609464919765,3.395624966940698,1.6030656435657977
16,1,0.4248234692715396,3.3835678516432486,1.6083212222202232
16,2,0.4872864888852813,3.541338735374307,1.7089073874808915
16,3,0.5211410786725891,3.402874255228339,1.673834349294889
16,4,0.5032424153717923,2.8201855512829614,1.43001966973626
16,5,0.39384101644131514,3.424321409217575,1.6060331735518192
16,6,0.3896829055692102,3.123540891492142,1.483226099938383
16,7,0.4009199609947163,2.8239670670268855,1.370138803407584
16,8,0.4006377323469715,2.958462828684259,1.4237677708818866
16,9,0.461901034711331,3.3456524130583154,1.6154015860501247
16,10,0.428209620376621,2.7750552980216825,1.3669478914346456
16,11,0.5383940428944226,2.59108285918543,1.3594695694108256
16,12,0.45831721152079347,2.417944403220626,1.2421680882007267
16,13,0.436808788545185,3.2828128976808117,1.5752104321994358
16,14,0.5105444222633684,3.6295822876563295,1.7581595684205529
16,15,0.38756108233968656,3.1180765723694632,1.4797672783515974
16,16,0.4278779994272027,4.1899301968012725,1.9326988783768306
16,17,0.40626969212315234,2.8850572898859186,1.397784731228259
16,18,0.3847390583796317,3.3994819625277772,1.59063622003889
16,19,0.4572693773878081,4.076704530445214,1.9050434386107706
16,20,0.44506069446198904,2.982901765433691,1.46019712285067
17,1,0.4222908500654978,3.025299280187387,1.4634942221142535
17,2,0.5225487973763818,3.3546773142100057,1.6554002041098315
17,3,0.5122857547944202,3.9025880039016703,1.8684066544373201
17,4,0.5350196246669897,3.1162222908721335,1.5675006911490472
17,5,0.4203727985294446,4.092808403265639,1.8893470404239228
17,6,0.3812827509478128,3.0942164093821365,1.4664562143215423
17,7,0.42759222746697423,1.7338869520525066,0.9501101173011872
17,8,0.392153164819218,2.593731882045153,1.2727846517095922
17,9,0.4173728949819791,2.864779475395941,1.396335527147564
17,10,0.3846079385571668,1.357450549898896,0.7737449830938585
17,11,0.4932513139939789,1.6366760555494382,0.9506212106161627
17,12,0.4138688339648669,2.5155742577311258,1.2545510034713705
17,13,0.39719247152559,2.25174150905567,1.139012086537622
17,14,0.5016805170193165,2.973495350185829,1.4904064502859216
17,15,0.4200657620251439,2.424503788922114,1.221840972783932
17,16,0.4577396664477432,2.6936080881138134,1.3520870351141714
17,17,0.3977450032281047,2.6381280083576306,1.293898205279915
17,18,0.37637975309216914,1.4562476715639714,0.80832692048089
17,19,0.4549447095877217,3.3047060658138183,1.5948492520781603
17,20,0.4009463432514923,4.733313818078294,2.133893333182213
18,1,0.4595144404193376,3.5137142627598443,1.6811943693555405
18,2,0.4876294877115152,2.335724040165637,1.2268673086931638
18,3,0.5486203106158444,4.530309750010084,2.1412960863735404
18,4,0.5001399168046691,4.013148703231563,1.9053434313754267
18,5,0.38406682802652414,4.054060324363287,1.8520642265612293
18,6,0.4147511125644058,3.9584544861702793,1.8322324620067554
18,7,0.3910834374653704,2.8987307543760044,1.394142364229624
18,8,0.4259188604196384,2.5904990575299873,1.291750939263778
18,9,0.41599595312833304,4.7358035570927655,2.143918994714106
18,10,0.3832679834712717,3.6574808870389517,1.6929531448983437
18,11,0.49183536309731596,2.0582236693418396,1.1183906855951256
18,12,0.4124952677652258,2.857509527126806,1.390500971509858
18,13,0.39854964886954036,1.998247865342822,1.038428935458853
18,14,0.5365523381471418,3.6889388552645994,1.797506944994125
18,15,0.38645172336939165,2.725657263330228,1.3221339393537261
18,16,0.4233114481332679,3.4153936268537435,1.6201443196214582
18,17,0.43165026426615444,3.2915058078396267,1.5755924816955433
18,18,0.4097027251431146,1.892248170992168,1.002720903482736
18,19,0.4925923791701538,3.3357418596126127,1.6298521713471374
18,20,0.39958642669483585,4.6751743860080754,2.109821610420132
19,1,0.42388910024728493,4.569743170522199,2.0822307283572505
19,2,0.48235859730810676,1.6625758814148244,0.9544455109507939
19,3,0.5126390500756984,4.082180046445247,1.940455448623518
19,4,0.5003606336546588,2.753895263758664,1.4017744856962608
19,5,0.3890709445524507,3.245891323393036,1.531799096088685
19,6,0.37973925774964207,2.1810142191104402,1.1002492422939614
19,7,0.3908732140827216,2.8884162374300484,1.3898904234216525
19,8,0.3905934467214166,3.7728086713397517,1.7434795365687508
19,9,0.44603915838898245,3.444460528899239,1.645407706593085
19,10,0.4126175441742402,3.063753892204588,1.4730720833863793
19,11,0.52793819655686,2.8621189260845914,1.4616104883679526
19,12,0.4479075145359894,4.074780808315614,1.8986568320478394
19,13,0.43408207838993773,3.256133048144483,1.5629024662917557
19,14,0.49454734753515,3.9262164120924194,1.8672149733580579
19,15,0.3866610782532761,2.9884524317158605,1.42737761963831
19,16,0.4235269873585491,3.6987499197003793,1.733616160295281
19,17,0.396177540357125,4.214953985329887,1.9236881183462302
19,18,0.37484408321332235,3.122210139584384,1.473790505761747
19,19,0.462028805621366,2.448341311908763,1.2565538081363248
19,20,0.42931572938924256,1.6131752031133313,0.9028595188788782
20,1,0.41533652350383465,3.703985946528406,1.7307962927136633
20,2,0.5193878250303482,1.1642521331298745,0.7773335482701587
20,3,0.516907637884183,4.7830803874128565,2.2233767376956526
20,4,0.5298244080674509,3.6712897756236873,1.7864105550899454
20,5,0.4302688981707762,3.1950785849367436,1.5361927728771632
20,6,0.3856573107512517,2.79307466508278,1.348624252483863
20,7,0.4321270209268933,2.070362445643023,1.0874211908133453
20,8,0.39657250390196597,1.9225027690475076,1.0069446099601826
20,9,0.42187918720576084,4.4022704157711585,2.0140356786319202
20,10,0.3889966631800998,2.5506352808431707,1.2536521102453282
20,11,0.49787677543696984,1.6283329050986797,0.9500592273016537
20,12,0.4183644598615756,3.2077444967929782,1.534116474634137
20,13,0.3921028970734718,1.8795083891439688,0.9870650939016706
20,14,0.5063060475069334,3.0436381846216074,1.521238902352803
20,15,0.4184546266521924,1.9410075343804316,1.027475789743488
20,16,0.45957370333162434,1.5931290010761272,0.9129958224294255
20,17,0.4021856636441462,3.036334552760267,1.4558452192905946
20,18,0.380732675475086,1.2413121230907302,0.7249644545213437
20,19,0.4585172678825029,1.181719383430657,0.7477981141017646
20,20,0.40539868637666987,3.536003528883473,1.6576406233793912
21,1,0.45727671002546605,3.4431594245854003,1.6516297958494397
21,2,0.4783705382076644,2.5759898182684164,1.3174182502319653
21,3,0.5538669217721897,3.7853334341125873,1.8464535267083488
21,4,0.4998121522074805,2.8704033871359376,1.4480486461788633
21,5,0.39581569974831654,4.009842098282783,1.8414262591621031
21,6,0.42141852576354344,3.0320077605815285,1.4656542196907376
21,7,0.3976288775910519,3.3457001109246374,1.5768573709244862
21,8,0.4326330896188646,3.330943945915469,1.5919574321375065
21,9,0.4173133146217114,3.3922913857509744,1.6073045430734165
21,10,0.3845499483252697,2.774150401960006,1.3403901297791643
21,11,0.4986860610317305,2.4129742865548502,1.2644013512409784
21,12,0.4191523889849667,2.935356187000699,1.4256339081912595
21,13,0.3981310479086869,2.8864985277425705,1.3934780398422406
21,14,0.5378998387756798,3.2312455948123464,1.6152381411903465
21,15,0.3843093124125877,3.0516861188017566,1.4512600349682554
21,16,0.4245224362628823,4.6061780995301,2.0971847015697693
21,17,0.43838584955800836,3.0534276626970036,1.4844025748136065
21,18,0.41634671671197604,3.1682753143340414,1.5171181557608022
21,19,0.49558451075673016,4.1134351080933165,1.9427247496913649
21,20,0.4008874943404717,3.1163803975819326,1.487084655637056
22,1,0.4303067368042136,3.986230710681177,1.852676326354999
22,2,0.49440504466179114,2.225742598389948,1.186940066153054
22,3,0.5191894446893388,3.2909617989692377,1.6278983864012986
22,4,0.5069173238482156,3.039923121980035,1.5201196431009434
22,5,0.3915304215368917,3.295072285355159,1.5529471670641986
22,6,0.3789911036642432,2.665326309623299,1.2935251860478654
22,7,0.391316131805572,3.124215269105248,1.4844757867254426
22,8,0.38612519098094433,3.9460059636817104,1.8100775000612508
22,9,0.45180029438023334,3.3861173344940947,1.6255271104257778
22,10,0.4133605998228901,3.5791369576440437,1.6796711429513516
22,11,0.5289645066668558,3.9295895529031277,1.8892145251613646
22,12,0.4522246256129488,4.10043639348492,1.9115093327617376
22,13,0.44053603086791,2.4471044646370457,1.2431634043755642
22,14,0.5060502388912452,2.7336371863747297,1.3970850178846392
22,15,0.38766778113352673,2.8020990572115494,1.3534402915647359
22,16,0.42994323296369735,3.4581519376865897,1.6412267148528543
22,17,0.3854667759486447,4.745070411530952,2.1293082301815676
22,18,0.37957356869619346,2.75754225188013,1.3307610419697682
22,19,0.46855424531461787,3.0636588243828045,1.5065960769418925
22,20,0.4395565845740428,2.2890959579763366,1.1793723339349604
23,1,0.4156047129560212,3.0191372739157747,1.4570177373399227
23,2,0.4848450551928082,4.90188619128171,2.251661509628369
23,3,0.5136551159745822,3.774867450442528,1.8181400497617606
23,4,0.491857677461298,3.894192175236957,1.8527914765715616
23,5,0.3919339774715143,3.197030867636706,1.513972733537591
23,6,0.38257662381964574,3.138889099063557,1.4851016139172104
23,7,0.3937409617935427,2.97949312433096,1.4280418268085098
23,8,0.3934604676961859,3.6079925524184855,1.6792733015851058
23,9,0.4544584329504058,2.4593822251486466,1.2564279498297022
23,10,0.42088527137535076,3.289270500011888,1.5682393628299658
23,11,0.5309350319502204,3.2696342622867096,1.6264147240848161
23,12,0.4508839692336101,2.838809921151076,1.4060543500005966
23,13,0.4257456974268879,3.233732471889661,1.548940407211997
23,14,0.5030507696303134,2.8776465224572014,1.4528890707610687
23,15,0.3838122506835103,3.6918609798261786,1.7070317423405776
23,16,0.4205928014855482,2.681551543259162,1.3249762981949935
23,17,0.3990587091528433,3.011399465434486,1.4439950116655005
23,18,0.37766714378150495,2.930739951548212,1.398896266888188
23,19,0.45904028246151657,3.6198020427476174,1.723344986575957
23,20,0.4376687368178849,3.5324887810844285,1.6755967545245023
24,1,0.4227934965789546,3.945805028190894,1.8319981092237303
